,0
0,0.8538820645743255
1,-0.5707424810603837
2,1.1331323189938334
3,1.2888544163453446
4,-0.2021359715307623
5,-0.4122741714070444
6,-1.6731934424293708
7,4.096936150632287
8,-1.1083990339705705
9,0.8535754523223034
10,0.2680434445114474
11,-0.3608677976765444
12,-0.8209256070405508
13,0.15704622724876025
14,-0.8499845804137027
15,0.2505487316106621
16,-2.704868771690144
17,-1.0319651049343344
18,1.5001968395334768
19,-1.5804242711523375
20,0.2352675727711526
21,-0.4675922329257651
22,1.0663288688088544
23,-0.11946088211597312
24,-0.8926688647905445
25,2.1510667896262934
26,0.015395010336521006
27,-0.16090934349329972
28,1.5284084642398108
29,0.7412982232379605
30,-0.28511071538952365
31,-0.5034401076206056
32,0.02025384830040424
33,-0.3330209060283389
34,-0.41571635093350623
35,-0.8743822358964015
36,-0.4607510815900108
37,0.3509137670532789
38,1.0708989694994648
39,0.15108435586239907
40,0.6121812364381916
41,0.7792334461694118
42,0.6419845128768303
43,-1.618668048931345
44,0.2446453442670621
45,-0.3900286068489192
46,-1.056123284947591
47,-0.5589192803695157
48,1.2200899801172338
49,0.7630718796607519
50,0.6685954216749999
51,1.3520124127803468
52,-1.3520124127803406
53,-1.0248732897376664
54,1.217230899920437
55,-2.225374219062236
56,0.4517759037189061
57,-0.01530989787886478
58,0.10202173947768227
59,-1.503401488279548
60,0.21542261305895
61,0.9202124688497928
62,0.2606408466826079
63,-2.3549131053724097
64,1.6652081041800204
65,-2.2399273494972416
66,-2.774600721741117
67,-1.898342367827854
68,0.7206645178918223
69,-1.461354052251971
70,-0.7070970861692547
71,-2.632500657641199
72,1.7833419032278184
73,1.0556800613620343
74,0.8623933824083996
75,1.9994463631111463
76,-0.8616442588273747
77,0.1783797047375761
78,1.6342060265178329
79,-0.08770438815619742
80,0.32537214059811953
81,1.3473708893420977
82,-0.724615238023016
83,0.07447072935399293
84,-1.4712712050289414
85,-0.7692067828150686
86,0.02356118215537362
87,1.1549157693108072
88,0.5466642168895905
89,-0.5430815284398013
90,-0.3247542528897416
91,-0.2248950688362012
92,-1.5519947030484962
93,-0.39041427952399305
94,0.4928058631057872
95,-0.6306393269958043
96,0.3909517208217238
97,0.2908441096465582
98,0.3191365967822984
99,-0.2734832509687683
100,0.2461685582257992
101,-1.7323369112103593
102,-0.19661677205080028
103,-0.30123865243289577
104,1.0393312953925535
105,-2.7087752599928407
106,0.5005629968116789
107,1.00859465472269
108,-1.5167325483300391
109,0.7678196473046033
110,-2.012178517320728
111,-1.0931809834188673
112,-3.487532931401227
113,1.6504291568609517
114,1.600316209757895
115,1.0476967463582791
116,2.3301508484743643
117,1.2081523520042978
118,-0.34210315041920103
119,0.8512268005789482
120,-0.7804791062369157
121,-0.3785234663421552
122,-0.8668459631326089
123,-0.20939255535573167
124,-1.923777882743408
125,-2.4989118254069207
126,-0.2945277334433662
127,0.3478058166926934
128,-1.2286410424221992
129,-0.7336319460338324
130,0.9490890776214252
131,0.8196685864345447
132,-0.380221065229295
133,1.2716170836108809
134,-0.10192082418934506
135,2.0285458727428995
136,3.197806726875668
137,0.8617148526983254
138,-0.9697203007126324
139,-2.9361884680714767
140,-1.6950542255839005
141,0.15599714568845185
142,4.6297691156273455
143,-1.0002420387648112
144,0.20647590629674514
145,-1.359280886979484
146,0.7064891639627808
147,0.7614894229561204
148,-0.8653502210678987
149,2.0347799572265823
150,-0.4006831805753156
151,1.4778730433717675
152,0.9387857530200197
153,-1.1221005006939029
154,-0.4339598226739389
155,0.6978267230658703
156,-0.8545882471687961
157,-1.263018275498811
158,0.6799262444194961
159,1.5985901851534543
160,2.161621098374378
161,0.5954096312147659
162,2.1782604313517604
163,0.6534894681845956
164,-0.07950774755120997
165,0.534594637328678
166,-1.477940496623375
167,0.20924157590591547
168,-2.51347064673852
169,-0.7458305903464565
170,0.9813305118576138
171,-1.4665888398982836
172,1.5503073724106575
173,-0.7201281958070166
174,1.5216930479157964
175,-0.4407749893988411
176,0.2268257781714468
177,0.0743152415828396
178,2.1297319995483917
179,-1.841840033881568
180,-0.5943553900848106
181,-1.0863564415533302
182,0.641824334501535
183,-1.1543001695197206
184,-0.943685174525246
185,-1.499844763967915
186,0.4865203190834362
187,0.16715500627001734
188,0.7278079123182463
189,-0.14951774205696464
190,0.09484205861574256
191,0.01822854960479409
192,-1.628083957664288
193,0.23315641287170885
194,0.4573291145589404
195,-2.0033004139983253
196,2.1889537001705524
197,-0.29610578442317065
198,1.1464277194978638
199,1.4964495256533312
200,2.864613444413352
201,-1.3230816459771455
202,-0.30960050913292514
203,-0.5294213616502155
204,-2.2736440963333915
205,0.4345737931229409
206,0.30434806101237283
207,-1.7885646689964598
208,-1.4766713618475775
209,1.2923531027127435
210,1.2667563226228415
211,-0.5791398537033982
212,-1.3001446384662099
213,0.14097310861697054
214,1.7838425048600817
215,-0.4946664706303156
216,0.032932050500691167
217,0.4763000016862036
218,0.5863203066242396
219,0.7752535853425617
220,-0.4121193958874663
221,-1.3306783382622809
222,1.2819757208868343
223,-0.012630477358621729
224,-1.6116765404905575
225,0.7108103713103964
226,0.8593547935648831
227,0.2416069834917816
228,-0.6504205480492192
229,-0.3922926881246817
230,-1.1070460083737874
231,-0.2431746528265383
232,1.907325166145884
233,-0.4643409634572326
234,-0.4683337185910562
235,-0.8198345734897999
236,0.3437914165908314
237,0.3170039394123843
238,1.7374709370996482
239,0.24063942652991205
240,0.3866814699973791
241,0.6606914075741113
242,-0.8592159529907741
