,0,1,2,3,4,5,6,7,8,9
0,-17.3363636363635,2.6079433649988113,-16.272727272727252,2.3378781790686385,-16.121212121212096,2.4885606049074886,-15.801515151515133,2.409054202121723,-11.187878787878773,1.7059487556854667
1,-14.581818181818136,2.254642959768365,-13.91818181818195,2.0505866929061956,-14.292424242424318,2.2331651184542984,-13.216666666666583,2.1139063366194826,-9.366666666666603,1.4967844321623727
2,-15.322727272727121,1.9961330385117158,-14.063636363636505,1.828154920465753,-13.059090909090969,1.8748015872981179,-13.353030303030238,1.8378954007593125,-9.453030303030374,1.3012041467060258
3,-15.030303030303145,1.763685566323971,-14.230303030303162,1.6380602315891963,-14.60151515151523,1.7310575757549234,-14.162121212121122,1.7274751077610022,-10.024242424242473,1.2228168267306168
4,-11.854545454545473,1.7076478433871538,-10.592424242423988,1.5259480185680974,-11.763636363636323,1.6704559678410769,-9.963636363636255,1.6262241415861738,-7.048484848484833,1.1511008026455538
5,-11.99696969696987,2.5060518485794763,-9.918181818181893,2.3490610045943425,-10.428787878787915,2.607905337226391,-8.687878787878702,2.759968259489307,-6.134848484848376,1.9518374475062208
6,-13.022727272727224,3.164671721907034,-13.657575757575842,3.0575642550163527,-13.610606060606187,3.5190135263092013,-14.427272727272964,3.6703581467780277,-10.184848484848388,2.5956600778355825
7,-18.490909090909042,3.693191412574952,-17.548484848484946,3.410504676548666,-19.015151515151558,3.9551504239450948,-17.437878787878702,3.8657455205628923,-12.32121212121207,2.733650119383717
8,-19.90606060606055,3.606035574142812,-19.101515151514974,3.4080221354963425,-20.857575757575688,3.7784086466165148,-19.31666666666672,3.7628495005296676,-13.6545454545454,2.66083843121389
9,-25.29545454545442,3.6584034362655165,-24.04090909090911,3.471626431896816,-25.172727272727258,3.746215280202117,-24.89696969696979,3.8011488041649937,-17.603030303030422,2.6877170871384273
10,-32.27272727272705,3.6688023582364933,-32.153030303030334,3.570638528909391,-33.34090909090904,3.7822274691111804,-34.87575757575769,3.902140332375775,-24.662121212121164,2.7593555362088833
11,-27.863636363636317,3.6286092320168186,-27.145454545454584,3.446519624296537,-28.054545454545448,3.7391014079378713,-27.324242424242442,3.7488627476644774,-19.32727272727277,2.6513635974003713
12,-20.01969696969681,3.2763013312610814,-20.110606060606102,3.1921070012513693,-18.587878787878793,3.483243952087201,-18.904545454545456,3.633644210422079,-13.36515151515151,2.5696756717242044
13,-11.463636363636454,3.0896492084709157,-13.025757575757666,2.9235484496053887,-10.051515151515105,3.1576741100252836,-11.515151515151416,3.297571608380431,-8.142424242424298,2.331778309068988
14,-5.701515151515224,2.4540497816015288,-6.153030303030107,2.327504604925714,-4.224242424242277,2.570898161221463,-5.577272727272629,2.676442995364935,-3.93787878787883,1.8922394795410766
15,1.6999999999997328,1.0141454082580623,1.4424242424243516,0.6839385212330473,2.257575757575694,1.0139701855528511,3.0848484848485214,1.073793768770912,3.693939393939445,1.201968770650817
16,3.9318181818180165,1.2830986512191225,4.392424242424369,0.997537463825565,3.071212121212028,1.3268305614670532,4.54545454545439,1.369401751504937,6.269696969697023,1.6466399547247335
17,4.846969696969552,1.5211734270099908,6.731818181818312,1.3318191126276628,4.03181818181821,1.4932260267428195,5.612121212121224,1.4840446185179426,8.574242424242513,1.8930324616409644
18,5.537878787878867,1.45980922562046,9.24090909090907,1.404858158776534,6.028787878787938,1.4036599150167357,9.34999999999988,1.4500344823486102,12.734848484848484,1.9303547398049945
19,9.910606060606142,1.4674411303607295,10.795454545454675,1.3875836658566092,9.592424242424187,1.4282822139355462,10.396969696969904,1.462378341340962,14.983333333333348,1.9680862878348706
20,10.85454545454553,1.4473572382817614,10.85606060606068,1.3663693824351446,11.089393939394085,1.4573393621696091,11.324242424242357,1.4538879195607308,17.150000000000034,1.957080385769486
21,10.642424242424227,1.434290794310772,9.48787878787897,1.2890755224110566,11.836363636363672,1.4567040800586448,8.798484848484804,1.4222761410807694,13.515151515151587,1.8724064155850277
22,7.321212121212142,1.4233913640340135,5.2363636363635635,1.2449992532109684,7.70151515151511,1.4071881581354682,4.404545454545428,1.3648001094823288,8.509090909090844,1.7321371693817216
23,2.346969696969836,1.3789275986483298,-1.490909090909014,1.2082628743587713,0.986363636363734,1.2834844102695426,-3.8409090909092924,1.189235465219372,0.7136363636363541,1.3594268359547899
24,-5.881818181818375,1.327395386611198,-8.018181818181915,1.4419167683823328,-5.028787878787853,1.268444743028131,-7.50454545454545,1.392436475693945,-3.7651515151514303,1.2623845990953229
25,-9.212121212121218,1.4414535822398373,-11.331818181818107,1.623821632512289,-8.206060606060532,1.3453630189999137,-10.516666666666765,1.4690504044821227,-7.760606060606108,1.0831107633200934
26,-10.527272727272674,1.5046056016541074,-13.337878787878736,1.709600504298452,-11.822727272727178,1.4900280101643664,-12.883333333333411,1.6529697791880795,-9.490909090909128,1.2187807211639803
27,-12.575757575757507,1.6204121504080613,-14.23484848484847,1.728860992265864,-13.149999999999977,1.6014765913766187,-12.177272727272737,1.5727456646323443,-8.966666666666683,1.1589728995184405
28,-11.946969696969632,1.5214722100486788,-12.457575757575654,1.5222379132260517,-12.063636363636334,1.4481666951216299,-11.253030303030371,1.3110874925889342,-8.284848484848553,0.9650135955878661
29,-10.580303030303071,1.2770012652323248,-10.309090909090912,1.2929912785015174,-10.395454545454683,1.3002822325547343,-9.583333333333357,1.274355452054808,-7.065151515151555,0.9383623857242729
30,-8.689393939393995,1.3213016372232829,-8.325757575757535,1.342185832855254,-9.13636363636357,1.351976820183709,-8.537878787878697,1.3790600463976337,-6.298484848484875,1.0164896653037958
31,-9.033333333333431,1.5363001600657944,-8.246969696969728,1.5321658628898358,-9.857575757575674,1.5059364621720184,-9.809090909090727,1.5938715275331916,-7.243939393939414,1.1771003734840118
32,-10.595454545454643,1.6285820024926523,-8.451515151515068,1.401744485741171,-9.959090909090875,1.5059364621720184,-8.819696969696835,1.5230070299322782,-6.512121212121329,1.1248059520433147
33,-9.357575757575916,1.4917010091926755,-8.77121212121196,1.324258719822071,-9.281818181818196,1.4342233766798236,-9.915151515151663,1.4328599384817022,-7.321212121212142,1.0584840243253877
34,-10.748484848484807,1.4782472310249934,-10.293939393939269,1.3114051513831944,-10.348484848484816,1.4236880287850233,-10.87575757575756,1.400119829582484,-8.033333333333275,1.0337838705015143
35,-12.048484848484762,1.4907217177157595,-11.469696969696983,1.319326775479019,-11.553030303030383,1.3669360078609307,-11.328787878787736,1.3613453481849471,-8.36060606060606,1.0050155214458671
36,-11.478787878787955,1.4257333910936296,-9.642424242424354,1.2505958910234054,-9.928787878787801,1.2200176126624622,-7.89696969696962,1.1977651365414044,-5.824242424242456,0.8847542498596032
37,-7.239393939393821,1.1760186370592702,-4.9833333333333485,1.0737360434059617,-5.95000000000006,1.084485634256671,-4.0409090909090395,1.1697198930082249,-2.9681818181818187,0.8636267942053572
38,-3.5818181818181927,1.1138942187562122,-2.9318181818182154,0.9367236730591463,-3.2590909090910003,1.0124807925940633,-2.0257575757574386,0.9579661651403554,-1.4787878787878128,0.7074713439280343
39,-1.9545454545455243,0.868879776560429,-0.7727272727274226,0.6736750080928668,-0.49848484848496355,0.8412957342080698,1.171212121212264,0.7702698893760155,0.8848484848486038,0.5681519992175299
40,2.0454545454545325,0.7292631852688228,2.599999999999767,0.5656211388617586,3.8969696969696344,0.7129104588334008,3.9969696969698276,0.830982690195746,2.9666666666666686,0.6136033661161673
41,4.366666666666674,0.8007269424489454,5.349999999999966,1.0511552086762779,5.442424242424337,0.9343101932388855,6.4409090909092015,1.3114700602790221,4.7651515151514445,0.9680328523897247
42,7.331818181818264,1.387547333717227,6.312121212121227,1.3258229940569901,7.181818181818258,1.1947979531118758,5.934848484848416,1.4275587437797956,4.381818181818105,1.0523723691288107
43,7.859090909090867,1.5541876249519284,7.860606060606017,1.46661695382816,8.686363636363552,1.3565482448095487,8.849999999999838,1.5394922421488078,6.522727272727309,1.1355182309820315
44,10.9969696969695,1.6316989067576302,10.506060606060572,1.5470093782937842,11.23333333333349,1.472548810735997,11.14848484848494,1.5301147799003263,8.206060606060674,1.1279997655471299
45,12.271212121212045,1.6077842666022955,13.139393939393855,1.5787687429771498,12.469696969697068,1.4982855215653097,14.075757575757635,1.6785082909073243,10.372727272727218,1.236425132160463
46,14.110606060606159,1.7633237773595771,14.781818181818238,1.7184391341712504,14.010606060606037,1.720058619028015,14.680303030303037,1.7683802178947046,10.818181818181714,1.3024858622985531
47,15.19090909090906,1.8077029851844086,13.299999999999983,1.7343901207367065,14.010606060606179,1.731447586212662,12.95303030303046,1.815680552236156,9.540909090909082,1.3371574636685952
48,11.765151515151615,1.744189408927502,9.989393939393949,1.613956690356685,11.53484848484851,1.5743906075443816,9.296969696969768,1.5706875896027928,6.860606060606074,1.1576707877857866
49,7.175757575757586,1.4536440388676766,6.351515151515201,1.3449151252829576,7.52575757575741,1.2912323538912498,5.19999999999996,1.2729064808896635,3.8303030303030994,0.9398188677251763
50,4.010606060605966,1.2688798991027879,1.7696969696970655,1.1028003423291644,2.554545454545547,1.3600759580149373,-0.01060606060605096,1.380731630227518,-0.01666666666665151,1.0165628362280417
51,-1.0696969696969916,1.53357735511849,-3.1393939393939263,1.2533090086145469,-2.40303030303032,1.5687880251227693,-5.8606060606060595,1.626469075295488,-4.32272727272732,1.1979990204055104
52,-7.693939393939502,1.705595555325793,-8.304545454545433,1.4805426746873076,-8.484848484848584,1.6958710187973314,-10.312121212121284,1.7704717585812777,-7.59999999999998,1.304028722494604
53,-11.890909090909219,1.7879010270830487,-12.28181818181831,1.6531392625812271,-13.866666666666632,1.8784180965521362,-14.79696969696974,1.931392680412352,-10.903030303030263,1.4228286342051353
54,-15.225757575757441,1.9831951013244629,-15.619696969697188,1.9740556901386033,-17.375757575757547,2.0856150370201667,-17.918181818181864,2.114520440718149,-13.206060606060674,1.5573759452074327
55,-17.87575757575766,2.1386591149403285,-17.456060606060788,2.120321977732674,-18.34393939393948,2.1601603093250916,-18.389393939393983,2.1731087531213333,-13.543939393939368,1.6008979918050024
56,-17.912121212121264,2.1731098940390114,-16.72575757575771,2.116014497911557,-15.598484848484944,2.1298946545943123,-14.303030303030297,2.011689804062394,-10.548484848484847,1.4827420432907905
57,-13.049999999999997,1.9271174894597929,-12.703030303030474,1.7556416735628064,-11.036363636363546,1.7860890374185667,-9.275757575757453,1.6351783586088722,-6.842424242424272,1.2052344513183433
58,-8.36515151515151,1.448691059240709,-8.918181818181807,1.33480552333438,-7.010606060606008,1.2453191698158126,-5.227272727272663,1.1385404604867093,-3.862121212121181,0.8398848799509654
59,-5.381818181818261,1.0543487277316863,-6.172727272727272,1.0351731599468654,-3.2848484848484105,0.7959421881909198,-1.8363636363635294,0.7293991640356245,-1.359090909090881,0.5365115358491126
60,-1.8181818181817988,0.7162378754400507,-2.3636363636363455,0.7944955257871924,-0.43787878787867385,0.5456166425808111,0.32727272727271384,0.6268984390573663,0.22272727272728332,0.463094157107502
61,0.04393939393942503,0.5792328925412071,-0.35303030303026617,0.7053983107858313,0.031818181818081825,0.5697338801711512,0.6727272727272293,0.6340216645150074,0.49393939393937103,0.4680149746844922
62,-0.4515151515151672,0.6700857228989875,0.053030303030325854,0.7962100308481044,-2.1621212121213063,1.2301320227473274,-1.5848484848484645,1.2197899832781816,-1.1575757575756995,0.8981946999444299
63,-2.533333333333303,1.1269427669584648,-3.3060606060606545,1.2391279258127168,-5.5318181818181245,1.7544116764826074,-6.786363636363575,1.809215162475772,-4.989393939393878,1.332360113135477
64,-7.478787878787827,1.8402636354429989,-7.848484848484958,1.6443944349976494,-11.296969696969654,2.1926126911114836,-12.392424242424127,2.2031731436331663,-9.118181818181768,1.6221916610326805
65,-13.225757575757555,2.1708207687225936,-12.49393939393947,1.883174741610033,-16.615151515151467,2.3805645555846175,-16.61818181818191,2.3403139578884717,-12.230303030303133,1.7234071577561005
66,-16.000000000000156,2.2232817676088232,-14.662121212121306,1.9522358447145742,-18.483333333333363,2.3920702330826327,-17.275757575757567,2.3332086940343237,-12.712121212121161,1.71844201973957
67,-18.403030303030334,2.3558371325372476,-15.643939393939448,1.9313212195004124,-21.23939393939402,2.420409773380198,-19.42575757575753,2.2921544234249236,-14.307575757575748,1.688509049403454
68,-18.36212121212128,2.2608379928141833,-14.234848484848541,1.7699040455851023,-16.650000000000134,2.2711070588431697,-14.546969696969754,2.0493913629850407,-10.722727272727184,1.509750677243768
69,-14.119696969696918,2.0348923256181157,-8.65151515151517,1.514420490315554,-9.268181818181986,1.9688289929056266,-6.336363636363629,1.7807315796261054,-4.677272727272737,1.3114467438609432
70,-4.604545454545317,1.7932822301647866,-0.4878787878789126,1.5034709153782886,0.23030303030296295,1.77651995218063,3.051515151515005,1.7884214379360988,2.2287878787879123,1.3160572219969189
71,4.457575757575611,1.9709963080333224,7.50757575757568,1.8855645624078383,8.312121212121113,2.0477853386984757,10.578787878787708,2.2397944858497567,7.778787878787838,1.650456485815439
72,11.118181818181867,2.4113060142202762,13.825757575757507,2.1807774032772413,14.99545454545455,2.3178138745431642,16.778787878787895,2.459354548126079,12.349999999999923,1.8114333852203643
73,19.810606060606162,2.703479545491802,18.131818181818105,2.499253772926551,20.934848484848345,2.7027387395408535,20.77424242424243,2.7658911256606364,15.29242424242419,2.037897555394037
74,23.334848484848578,3.082993876035017,21.33484848484848,2.698473703888646,23.259090909090858,2.999198239970914,23.15606060606065,2.8563361493961286,17.063636363636263,2.1057854191263075
75,25.468181818181748,3.1344618740175183,23.55757575757586,2.7947758230001996,25.234848484848484,3.0867629946473008,24.404545454545428,2.908959087922448,17.995454545454592,2.1454364406015762
76,26.677272727272765,3.213539795385911,22.95303030303046,2.7788888319786866,25.151515151515298,3.044971467792338,23.396969696969663,2.84146336411131,17.266666666666666,2.0959311230876057
77,25.222727272727212,3.17546586677835,20.336363636363615,2.662931647391215,23.409090909091006,2.9851007430706584,20.922727272727215,2.81279896482648,15.439393939393966,2.075695243479074
78,20.28030303030313,2.6917864048967135,18.436363636363637,2.4730778494796275,20.251515151515136,2.542435547343668,18.409090909090935,2.4667367274690304,15.354545454545345,2.0913126092844343
79,18.066666666666862,2.3932404810214956,15.140909090909247,2.0165697902647124,16.93939393939388,2.1801129700048736,14.384848484848334,1.92517681918414,14.124242424242368,1.872074466979708
80,12.698484848484952,1.7710798872276055,11.159090909090992,1.4045798760124588,11.887878787878705,1.6132765283809203,10.645454545454385,1.3860431820399164,13.107575757575631,1.637933590314636
81,7.919696969697156,1.2011605957820566,6.692424242424266,1.0433377780030142,6.115151515151567,1.1648785982926855,4.846969696969694,1.0969069963664586,10.534848484848496,1.3944553722238542
82,1.2590909090909008,1.100706009345031,1.346969696969893,1.13870957848445,-0.08030303030317043,1.435012022295364,-0.4439393939395586,1.412419528900615,8.289393939394074,1.3253753561579245
83,-4.519696969696909,1.6186036222467846,-4.284848484848283,1.2936826798071706,-6.86212121212094,1.7763208332053462,-6.7924242424243175,1.4933394824745498,5.268181818181787,1.1446938310929036
84,-9.11515151515161,1.650293737941098,-8.634848484848305,1.4179615213513599,-11.457575757575924,1.8619611095706903,-10.792424242424445,1.6404736264287405,0.12424242424231124,1.046964916885988
85,-12.796969696969782,1.8169418499089096,-10.97121212121202,1.4636837936979046,-13.83484848484855,1.9292005795233054,-12.266666666666595,1.6573143664045478,-3.0893939393939718,0.9601239589391187
86,-13.698484848484895,1.8353440013539106,-11.748484848484892,1.450534811602061,-15.342424242424215,1.87381698216358,-13.113636363636516,1.587864619414003,-5.8818181818182325,0.9598183368062013
87,-13.322727272727306,1.650818479691986,-11.118181818181583,1.3249344284414324,-14.266666666666481,1.7775775139728265,-11.468181818181549,1.4959874706683525,-6.73030303030302,0.9454991248231397
88,-11.089393939394157,1.562550891733193,-7.393939393939277,1.1599928754412165,-8.466666666666711,1.6102738332910376,-5.483333333333249,1.2247968291628084,-4.243939393939371,0.9457088818744376
89,-4.425757575757601,1.3691168656237995,-3.281818181818039,0.9807216098532033,-1.3772727272728247,1.3972771632980963,-1.4575757575755688,1.0617177723383793,-1.1303030303030681,0.8197590857548859
90,-0.7969696969696827,1.2208661063305737,0.4530303030303884,0.8363913038901949,2.2181818181818613,1.2609795484017967,1.9924242424242777,0.9337943568186974,1.524242424242459,0.7214184833362491
91,2.6272727272727536,1.1191562642462631,2.1984848484848385,0.6741165016903535,6.007575757575694,1.0476940440402207,3.7318181818181984,0.7243155789096634,2.8893939393939405,0.5591566849704176
92,5.483333333333391,0.9651283475645733,4.439393939393952,0.6564517694544183,8.148484848484827,1.0860421738154473,5.56515151515157,0.8603891105119857,4.316666666666649,0.6644478227001039
93,5.756060606060487,1.115185193826085,4.431818181818343,0.7632921302051131,7.313636363636249,1.110792286672998,4.846969696969694,0.7551552847807086,3.759090909090901,0.5824314949253624
94,5.700000000000074,0.892229077800497,4.016666666666708,0.6570595655853995,5.833333333333286,0.7874123327826281,4.796969696969811,0.7343924233030727,3.707575757575796,0.5655159276826874
95,6.804545454545519,0.9738617004329958,4.2363636363637625,0.5727489173399197,5.372727272727076,0.7747854941746583,3.706060606060646,0.582550675268855,2.8651515151515383,0.4493392761866776
96,4.006060606060657,0.8092543246615802,3.5166666666667368,0.543306375981194,4.283333333333346,0.6320529321907361,4.307575757575748,0.5727041842387994,3.3136363636364763,0.4413671472568913
97,4.351515151515244,0.7447002836018625,3.199999999999932,0.5211351246863126,3.0348484848484247,0.6350636071481074,2.928787878787773,0.5969675434509695,2.2318181818182126,0.46005569192155665
98,3.1666666666666288,0.8364861570337496,1.1803030303029516,0.596188998820047,0.943939393939317,0.7210987942538656,0.548484848484847,0.5910363499330219,0.3863636363637113,0.45579646030124116
99,0.18030303030307948,0.7287757196742887,-1.1090909090910372,0.5734180538340332,-2.2000000000000597,0.7091095568643552,-1.6166666666666885,0.6380510096450683,-1.2696969696969518,0.492383308321931
