,0,1,2,3,4,5,6,7,8,9
0,-1.5636363636363626,0.3217077365693824,-1.0666666666666913,0.3152488194772793,-0.9378787878787875,0.29453703691675587,-0.5227272727272947,0.32847003209344866,-0.44090909090915176,0.28114876506784425
1,-0.7257575757575907,0.316987368416373,0.3696969696969532,0.2784787482432733,-0.022727272727252057,0.2833915026983922,0.7303030303030411,0.2669447585779338,0.6333333333333258,0.22795533852848585
2,0.5060606060605366,0.23935864718758615,1.2136363636363257,0.23235054736217878,1.3363636363635933,0.2676249997587439,2.0469696969696827,0.2669447585779338,1.750000000000007,0.22795533852848585
3,1.8287878787878498,0.24377201108500973,1.9803030303030056,0.2447734658552205,2.2909090909091034,0.28160108940435385,2.2075757575757393,0.2742081009828629,1.8984848484848627,0.23470748455425391
4,1.9378787878788017,0.25474991788253315,2.222727272727276,0.2770326829780496,2.515151515151537,0.31141373186918725,2.571212121212092,0.3289200963031386,2.196969696969724,0.28127219838934864
5,2.5242424242423667,0.32803698642502227,2.3590909090909307,0.35082900640559533,2.663636363636357,0.3521691929965874,2.289393939393989,0.3424800169111637,1.9515151515151175,0.292786555261933
6,2.4590909090909108,0.3488280260178895,2.680303030302973,0.3987998524498847,2.5424242424242394,0.36760785790034806,2.6166666666667027,0.38484943927345233,2.2333333333332916,0.3285228648469888
7,2.589393939393929,0.4043421348109439,2.8106060606059913,0.4328361207639872,2.3727272727272464,0.37448366657162174,2.398484848484763,0.35605970341600607,2.0560606060605835,0.30490209782190497
8,2.5803030303030283,0.3639998183634099,3.11969696969701,0.4169646317521808,2.106060606060609,0.30656723744454556,2.592424242424265,0.3663196454527496,2.2287878787878768,0.3141616155120754
9,2.7545454545454717,0.3805107485368403,3.3439393939393725,0.4017256166519388,2.463636363636361,0.3129703072547634,2.8863636363636047,0.33839924584250647,2.4833333333333485,0.29132924204879834
10,2.8651515151514673,0.33717592337796787,3.2757575757575808,0.3782364471033372,2.278787878787867,0.2789057721741635,2.4015151515151345,0.3247605602403155,2.0757575757576063,0.27965740552113033
11,2.3424242424242436,0.31612582493381125,2.496969696969771,0.33510575609588583,1.9212121212121858,0.26445015465588423,2.092424242424258,0.2978240647659609,1.809090909090898,0.2563894248795819
12,2.207575757575775,0.3000743709468932,1.6469696969696912,0.309729287289657,1.6439393939393554,0.243724543065655,1.1863636363636942,0.28033333169550917,1.0378787878788387,0.24073235369534912
13,1.084848484848493,0.24748987791306074,0.3606060606059813,0.25287765310129057,0.6863636363635806,0.2142756392751568,0.27575757575757365,0.2563894248795821,0.2545454545454362,0.21947721506772533
14,0.27878787878790945,0.23692590465696442,-0.7045454545454888,0.23696427181265656,-0.12424242424245335,0.17547103078465218,-1.0136363636363654,0.22535921738305764,-0.8575757575757237,0.19327110236210865
15,-0.9575757575757748,0.21090517237739184,-1.8106060606060481,0.27670433544886575,-1.1333333333333329,0.1910735222606498,-1.6636363636364138,0.2537096668267142,-1.4196969696969575,0.21760150096711373
16,-1.3727272727273032,0.23491162396607854,-1.9166666666665577,0.28213471959331776,-1.1378787878788188,0.1957904091050449,-1.4242424242424079,0.2555014515331316,-1.2227272727272975,0.21921724007729815
17,-1.469696969696983,0.23313175078298662,-1.8515151515151373,0.26470629287495856,-1.321212121212092,0.19551161957395252,-1.5227272727272378,0.25391805797400324,-1.3136363636363768,0.21843545862972233
18,-1.3348484848485143,0.2191644538953332,-1.6757575757575438,0.24555890037569197,-0.762121212121194,0.1941116659115966,-0.762121212121265,0.2512283870889968,-0.6696969696969646,0.21579757885880585
19,-0.9181818181818358,0.22802783649124064,-0.9075757575757493,0.24370080558879595,-0.14999999999997016,0.2270762787339011,0.10303030303028038,0.25392456744161873,0.07121212121216303,0.21714526500870926
20,0.06363636363630576,0.21747613149169948,0.07727272727269252,0.23065483496463257,0.7833333333333314,0.24117138379923173,1.0969696969696585,0.2729393115119089,0.9257575757575509,0.23317783090689906
21,0.9863636363636274,0.24031315657520785,1.1878787878787023,0.24511087051164246,1.6469696969696912,0.2633446662135771,1.804545454545412,0.28046596411114355,1.5393939393939249,0.24038192751199167
22,1.6787878787879151,0.24574057408589645,1.7848484848484958,0.2479669399451972,2.2363636363636274,0.27433465718394257,2.528787878787888,0.2907783797253544,2.3166666666666913,0.2746568106498794
23,2.2424242424242635,0.2707046208241317,2.087878787878772,0.26231014385693857,2.413636363636371,0.2810458625553915,2.154545454545449,0.27841641919854304,2.1409090909090978,0.2736439141211388
24,1.9000000000000128,0.2680908936773628,1.5818181818181998,0.2567566297920049,1.6651515151514573,0.293096886923022,1.5136363636363726,0.27929367819140843,1.7515151515151217,0.2623951974968701
25,1.2106060606060964,0.24316440039577017,0.7984848484848328,0.2354808690093981,0.7893939393938254,0.2764084891832409,0.6818181818182012,0.24542424055345413,1.1924242424242593,0.22845148860234654
26,0.7303030303030766,0.20671775783652097,0.18181818181815856,0.16623193992503238,-0.2893939393939249,0.24030627839908056,-0.5166666666666586,0.22883102141894227,0.3136363636363626,0.18092051128868344
27,-0.3969696969696912,0.20042104440732358,-0.6515151515151629,0.18457903859215202,-1.2166666666665904,0.23683519394488,-1.419696969696993,0.2520920729081748,-0.3227272727272634,0.17488130567439203
28,-0.9545454545454746,0.22876600336920808,-0.8742424242424818,0.1839690955002318,-1.8454545454545723,0.24999504127313596,-1.7742424242424093,0.25130403699157816,-0.8090909090909193,0.1765041614474414
29,-1.371212121212153,0.22876600336920808,-1.2303030303030127,0.18386124843937562,-1.9863636363636061,0.24951854466598528,-1.8181818181817988,0.24972050492202766,-1.0272727272726812,0.17705114356596666
30,-1.2136363636363612,0.22716724825045934,-0.7121212121212395,0.17900551725187533,-1.1757575757575367,0.23565979120351133,-0.9787878787878768,0.2434734869405192,-0.4954545454545922,0.18529404819777842
31,-0.86666666666666,0.22458041685855754,-0.14393939393940514,0.1851334118015684,-0.6545454545454987,0.22133330014271682,-0.42878787878791513,0.2561023813869485,-0.20151515151521693,0.21293695959210665
32,-0.5606060606060836,0.2587765237733094,0.32727272727271384,0.24320178337754084,0.4075757575756711,0.26735929334051045,0.8954545454545837,0.2984616203852267,0.7696969696969802,0.2584665523383749
33,0.5227272727272947,0.2828456343883743,1.249999999999929,0.2507443464422021,1.1590909090908852,0.26599571238699393,2.059090909090955,0.30152504932741625,1.775757575757595,0.2607490798538474
34,1.6909090909091162,0.2810517437139077,1.643939393939391,0.25694325192684797,2.128787878787861,0.28515908275792123,2.3636363636364166,0.3153431818099918,2.040909090909082,0.27301197261307547
35,1.8439393939394222,0.30187567907970764,1.7075757575757677,0.2529266708483824,1.8318181818181856,0.2748162421367212,2.233333333333327,0.2968930018465481,1.9409090909090665,0.25780382060271245
36,1.974242424242405,0.29481749502344795,1.4999999999999858,0.23529478609530677,1.9090909090909847,0.2681063067806079,2.000000000000064,0.29418608829353987,1.742424242424221,0.25557260293681905
37,2.0757575757576063,0.294817495023448,1.2575757575757862,0.23895433361569074,1.5636363636362915,0.24948210820427555,1.1090909090908596,0.24209143822698456,0.9651515151515611,0.21057575539536988
38,0.9303030303030368,0.24599603571353884,0.00909090909093635,0.18490560468689987,0.5075757575757578,0.21972936020372297,-0.10757575757576632,0.160309617782961,-0.08787878787874348,0.1399586715858153
39,0.05303030303029033,0.1819226972331793,-0.25303030303025054,0.18041733071725816,0.21212121212119683,0.17920854466051253,-0.32424242424237804,0.1528192363816298,-0.2681818181818585,0.13347237928896713
40,-0.21666666666668277,0.17827455842553122,-0.6257575757576106,0.17185906199581866,-0.0560606060605906,0.18444466571506984,-0.7090909090909037,0.13460072574804652,-0.6090909090909236,0.11727625082796823
